function	description	sample	taxon	taxon_abun	taxon_rel_abun	genome_function_count	taxon_function_abun	taxon_rel_function_abun
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.846664579992936	518.158722955677	3.00285602908561
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.0885687457052	1701.43294953723	9.86021843164037
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.725712497136802	16.6913874341465	0.096730656399117
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.846664579992936	83.8197934193007	0.485756122352085
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	1.4514249942736	136.912919709829	0.793443723315535
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.0885687457052	1442.35358805939	8.35879041709756
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.96761666284907	881.498779855503	5.10850017273015
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.18828861923784	5046.66176590313	29.2466343595539
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.118828861923784	209.257625847784	1.21269891940604
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	1.18828861923784	27.568295966318	0.159764991085861
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.18828861923784	975.584956394271	5.65375248627119
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.18828861923784	4130.49124047075	23.9372029747608
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.118828861923784	0.207950508366623	0.001205123855174
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.18828861923784	1971.37081931558	11.4245741470449
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.18828861923784	1857.29511186875	10.7634776322069
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.118828861923784	11.2091265452706	0.064959619004867
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.18828861923784	1574.48242049014	9.12450918917092
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.20804579146392	5130.57047634727	29.7329057777261
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.99486124002911	1751.95064369126	10.1529807759673
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.923799722884174	21.4321535709128	0.124204551068051
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.25542013622721	1030.69993184254	5.97315719564998
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.568492137159492	36.9519889153669	0.214145777703536
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.568492137159492	30.6985754066125	0.177905723015245
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.20804579146392	4199.16717112858	24.3351967231872
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.568492137159492	168.27367259921	0.97518692615764
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.094748689526582	0.165810206671518	0.000960910540977
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.25542013622721	2082.74200600094	12.0699973052172
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.686927999067719	3.60637199510552	0.020899804266259
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.426369102869619	93.3748335284465	0.541129907504704
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.544804964777846	333.420638444042	1.93225382497114
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.20804579146392	1888.17557205811	10.9424374218474
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.450056275251264	10.3512943307791	0.059988272343875
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.402681930487973	39.8655111183093	0.231030348637853
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.426369102869618	40.2193974736911	0.233081206278168
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.23173296384557	1632.04617709537	9.45810518190616
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.568492137159492	517.896336952297	3.00133543827571
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.37951577854095	5858.80351146343	33.9531936223543
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.862197361588096	1518.32955375664	8.79908964695166
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.804717537482223	18.6694468695876	0.108193992706034
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.55195525085857	1274.15526095489	7.38404013643678
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.919677185693969	59.779017070108	0.346433966792721
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.919677185693969	49.6625680274743	0.287806680104722
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.37951577854095	4795.19684620836	27.7893338901115
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.919677185693969	272.224446965415	1.5776069872407
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	1.20707630622333	2.11238353589084	0.012241777191954
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.4944754267527	2479.33473298273	14.3683487727281
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	1.09211665801159	5.73361245456084	0.03322768094959
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	1.26455613032921	276.937792542097	1.60492197308397
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	1.20707630622333	738.730699408681	4.28112436655774
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.37951577854095	2156.18316185951	12.4956066945467
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.977157009799842	22.4746112253964	0.130245847130725
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	1.03463683390572	102.429046556666	0.593601277715989
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	1.83935437138794	173.506297853024	1.00551126423253
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.4944754267527	1980.17994044733	11.4756251500089
ANAEROFRUCAT-PWY	homolactic fermentation	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.919677185693969	837.825916167206	4.85540528843337
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.40725573925797	5976.61512462859	34.6359406209406
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.910577243049274	1603.52652500977	9.29282685034752
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.827797493681158	19.2049018534029	0.111297084780374
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.65559498736232	1359.24348462446	7.87714712109371
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.99335699241739	64.5682045071303	0.374188474692637
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.99335699241739	53.6412775905391	0.310864271283114
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.40725573925797	4891.6209496607	28.3481350596632
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.99335699241739	294.033669755547	1.70399674629262
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	1.15891649115362	2.02810385951884	0.011753355935859
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.5728152379942	2609.30047983238	15.1215319369059
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.910577243049274	4.78053052600869	0.027704338991666
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	1.32447598988985	290.060241785878	1.68096976323461
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	1.15891649115362	709.256892586016	4.1103164758545
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.40725573925797	2199.5407204602	12.7468743090488
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	1.07613674178551	24.7511450610666	0.143438915298844
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.99335699241739	98.3423422493216	0.569917830685708
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	2.15227348357101	203.023957705253	1.17657329392521
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.5728152379942	2083.98019034232	12.0771728851117
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.99335699241739	904.948220092242	5.24439539146142
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.13478633301286	4819.43755630563	27.9298147104472
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.882611592343338	1554.27901411662	9.00742552744899
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	1.32391738851501	30.7148834135482	0.178000231888259
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.07174264784548	879.900713881141	5.09923899110106
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.882611592343338	57.369753502317	0.332471697492439
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.882611592343338	47.6610259865403	0.276207256378334
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.13478633301286	3944.51729355271	22.8594386469307
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.882611592343338	261.253031333628	1.51402496088864
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.252174740669525	0.441305796171669	0.002557474596096
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.07174264784548	1778.02105277565	10.3040651476695
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.882611592343338	4.63371085980253	0.026853483259005
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.819567907175957	179.485371671535	1.04016145358349
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.756524222008576	462.992823869248	2.6831562048181
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.13478633301286	1773.67103849911	10.2788557552223
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.756524222008576	17.4000571061972	0.100837569788915
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.756524222008576	74.895897978849	0.43403997430881
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.756524222008576	71.3629298620689	0.413565563399495
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.13478633301286	1503.59189124204	8.71368130241171
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.882611592343338	804.059160624781	4.65971871408633
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.18737930147941	5042.79989338305	29.2242538675025
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.323830718585293	570.265895428702	3.30482978748669
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.97149215575588	22.5386180135364	0.130616782060803
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.18737930147941	974.838406514595	5.64942604785014
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.107943572861764	7.01633223601469	0.040661354568737
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.107943572861764	5.82895293453528	0.033780202257104
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.18737930147941	4127.33045194242	23.918885435234
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.107943572861764	31.9512975670823	0.185165553113015
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.107943572861764	0.188901252508088	0.001094728776851
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.18737930147941	1969.86226115434	11.415831684998
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.107943572861764	0.566703757524263	0.003284186330552
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.107943572861764	23.6396424567264	0.136997486931589
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.18737930147941	1855.87384821232	10.7552410630813
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.107943572861764	10.1823172280502	0.059009008868753
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.18737930147941	1573.27757446022	9.11752681291283
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.107943572861764	98.3365948770674	0.569884523263368
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	0.005820574034672	24.7199779252529	0.143258294154123
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.008730861052008	15.3750463125867	0.089102138923503
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.020372009121353	0.472630611615384	0.002739009532685
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	0.005820574034672	4.77869128246589	0.027693680127275
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.005820574034672	0.378337312253694	0.002192556891928
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.005820574034672	0.3143109978723	0.001821508802525
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	0.005820574034672	20.2323153445206	0.117251196251408
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.005820574034672	1.72288991426298	0.009984566769395
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.002910287017336	0.005093002280338	2.95151889297991e-05
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	0.005820574034672	9.65633232352122	0.0559607982109
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.011641148069345	0.061116027364058	0.000354182267158
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.008730861052008	1.91205857038983	0.011080845215359
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.008730861052008	5.3432869638291	0.030965649642921
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	0.005820574034672	9.09755721619269	0.052722560339744
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.008730861052008	0.200809804196192	0.001163741734946
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.005820574034672	0.57623682943255	0.003339432804629
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.014551435086681	1.37263687172658	0.007954765062137
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	0.005820574034672	7.7122605959407	0.044694428950839
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.005820574034672	5.3025429455864	0.030729528131483
ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.08006555206703	4587.03839962869	26.5830049823372
ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.981877774606395	1729.08676108186	10.0204790063351
ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	1.76737999429151	41.003215867563	0.237623624818033
