function	description	sample	taxon	taxon_abun	taxon_rel_abun	genome_function_count	taxon_function_abun	taxon_rel_function_abun
ko00020	Citrate cycle (TCA cycle)	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.563344569002266	513.206902361064	2.97415902241811
ko00030	Pentose phosphate pathway	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.62563527822537	6904.07302662313	40.010785102649
ko00030	Pentose phosphate pathway	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.911941741443499	1605.929406682	9.30675213500832
ko00030	Pentose phosphate pathway	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	1.22913886890211	28.5160217585289	0.165257292928869
ko00030	Pentose phosphate pathway	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.50668635542839	1236.98949780671	7.16865548497617
ko00030	Pentose phosphate pathway	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.713693536781869	46.3900798908215	0.26884181413623
ko00030	Pentose phosphate pathway	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.713693536781869	38.5394509862209	0.22334550712856
ko00030	Pentose phosphate pathway	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.62563527822537	5650.70822711138	32.7472307550761
ko00030	Pentose phosphate pathway	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.713693536781868	211.253286887433	1.2242642612973
ko00030	Pentose phosphate pathway	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.991241023308151	1.73467179078926	0.010052845614069
ko00030	Pentose phosphate pathway	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.50668635542839	2499.5926636557	14.485748416048
ko00030	Pentose phosphate pathway	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.634394254917216	3.33056983831539	0.019301463579011
ko00030	Pentose phosphate pathway	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.832642459578847	182.348698647767	1.05675513095087
ko00030	Pentose phosphate pathway	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.872292100511172	533.842765512838	3.09374887652154
ko00030	Pentose phosphate pathway	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.62563527822537	2540.86793986625	14.7249486968308
ko00030	Pentose phosphate pathway	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.634394254917216	14.591067863096	0.084558792822336
ko00030	Pentose phosphate pathway	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.674043895849542	66.7303456891047	0.386718609565193
ko00030	Pentose phosphate pathway	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	2.26002953314258	213.18858586134	1.23547979031267
ko00030	Pentose phosphate pathway	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.66528491915769	2206.50251788394	12.7872196210951
ko00030	Pentose phosphate pathway	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.713693536781868	650.174812008282	3.76792142581701
ko00040	Pentose and glucuronate interconversions	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.07667999931128	4572.65995707499	26.4996784049808
ko00040	Pentose and glucuronate interconversions	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.615245713892157	1083.44770216409	6.27884337464041
ko00040	Pentose and glucuronate interconversions	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.576792856773897	13.3815942771544	0.077549598749818
ko00040	Pentose and glucuronate interconversions	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.19203857066606	978.663666516831	5.67159436144141
ko00040	Pentose and glucuronate interconversions	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.192264285591299	12.4971785634344	0.072424194234744
ko00040	Pentose and glucuronate interconversions	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.192264285591299	10.3822714219302	0.060167792133479
ko00040	Pentose and glucuronate interconversions	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.07667999931128	3742.53967760599	21.6889291583973
ko00040	Pentose and glucuronate interconversions	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.192264285591299	56.9102285350246	0.329808638361294
ko00040	Pentose and glucuronate interconversions	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.307622856946079	0.538339999655638	0.003119811443958
ko00040	Pentose and glucuronate interconversions	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.1535857135478	1913.79869877579	11.0909296832713
ko00040	Pentose and glucuronate interconversions	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.230717142709559	1.21126499922519	0.007019575748906
ko00040	Pentose and glucuronate interconversions	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.153811428473039	33.6847028355956	0.195211058921955
ko00040	Pentose and glucuronate interconversions	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.769057142365197	470.6629711275	2.72760657671773
ko00040	Pentose and glucuronate interconversions	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.07667999931128	1682.85083892352	9.75253057381329
ko00040	Pentose and glucuronate interconversions	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.153811428473039	3.53766285487991	0.020501618060297
ko00040	Pentose and glucuronate interconversions	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.230717142709559	22.8409971282463	0.132369142693654
ko00040	Pentose and glucuronate interconversions	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	1.76883142743995	166.853868550411	0.966958815813891
ko00040	Pentose and glucuronate interconversions	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.07667999931128	1426.60099908744	8.26750032648919
ko00040	Pentose and glucuronate interconversions	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.192264285591299	175.152764173674	1.01505293765925
ko00051	Fructose and mannose metabolism	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.14920114075567	4880.65724478931	28.2845977190461
ko00051	Fructose and mannose metabolism	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.500933830585803	882.144475661599	5.11224213722557
ko00051	Fructose and mannose metabolism	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.559867222419427	12.9889195601307	0.075273953104487
ko00051	Fructose and mannose metabolism	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.44386809992379	1185.41571003743	6.86977282087208
ko00051	Fructose and mannose metabolism	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.500933830585803	32.5606989880772	0.188697182805032
ko00051	Fructose and mannose metabolism	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.500933830585803	27.0504268516334	0.156763813407258
ko00051	Fructose and mannose metabolism	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.14920114075567	3994.62316526669	23.1498143798927
ko00051	Fructose and mannose metabolism	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.500933830585803	148.276413853398	0.859297940158301
ko00051	Fructose and mannose metabolism	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	1.76800175500872	3.09400307126525	0.01793050153351
ko00051	Fructose and mannose metabolism	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.41440140400697	2346.49192924757	13.5984923630139
ko00051	Fructose and mannose metabolism	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.265200263251308	1.39230138206936	0.008068725690079
ko00051	Fructose and mannose metabolism	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.854534181587546	187.142985767673	1.08453919275544
ko00051	Fructose and mannose metabolism	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.766134093837111	468.874065428312	2.71723943239247
ko00051	Fructose and mannose metabolism	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.14920114075567	1796.20138300111	10.4094245902682
ko00051	Fructose and mannose metabolism	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.383067046918555	8.81054207912677	0.051059237700185
ko00051	Fructose and mannose metabolism	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.648267310169863	64.1784637068164	0.371929831809376
ko00051	Fructose and mannose metabolism	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	1.65013497134147	155.657231846641	0.902071578483192
ko00051	Fructose and mannose metabolism	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.32600131625654	1756.95174403991	10.1819633708145
ko00051	Fructose and mannose metabolism	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.500933830585803	456.350719663667	2.64466359285207
ko00052	Galactose metabolism	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	0.827582445634524	3514.74264660982	20.3687898697393
ko00052	Galactose metabolism	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.379308620915823	667.962481432765	3.87100530341731
ko00052	Galactose metabolism	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.241378213310069	5.59997454879361	0.032453216729904
ko00052	Galactose metabolism	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.03447805704315	849.30648483243	4.92193798064986
ko00052	Galactose metabolism	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.344826019014385	22.413691235935	0.129892800950971
ko00052	Galactose metabolism	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.344826019014385	18.6206050267768	0.107910942328499
ko00052	Galactose metabolism	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	0.827582445634524	2876.6765810256	16.6710415792827
ko00052	Galactose metabolism	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.344826019014385	102.068501628258	0.591511832022882
ko00052	Galactose metabolism	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.999995455141716	1.749992046498	0.010141630228095
ko00052	Galactose metabolism	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	0.965512853240278	1601.78582352562	9.28273906119152
ko00052	Galactose metabolism	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.206895611408631	1.08620195989531	0.006294804969162
ko00052	Galactose metabolism	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.517239028521577	113.275347246225	0.656458232498367
ko00052	Galactose metabolism	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.999995455141716	611.99721854673	3.54667297119666
ko00052	Galactose metabolism	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	0.827582445634524	1293.51136252676	7.49621346041971
ko00052	Galactose metabolism	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.517239028521577	11.8964976559963	0.068943102043208
ko00052	Galactose metabolism	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.379308620915823	37.5515534706665	0.217620400362472
ko00052	Galactose metabolism	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	1.44826927986042	136.615241169233	0.791718603654789
ko00052	Galactose metabolism	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	0.827582445634524	1096.54674046574	6.35475549267826
ko00052	Galactose metabolism	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.344826019014385	314.136503322105	1.82049756409745
ko00053	Ascorbate and aldarate metabolism	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.22222222222222	5190.77777777778	30.0818217567225
ko00053	Ascorbate and aldarate metabolism	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.222222222222222	391.333333333333	2.267872000068
ko00053	Ascorbate and aldarate metabolism	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	0.555555555555556	12.8888888888889	0.074694250995993
ko00053	Ascorbate and aldarate metabolism	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.22222222222222	1003.44444444444	5.81520500642081
ko00053	Ascorbate and aldarate metabolism	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.111111111111111	7.22222222222223	0.041854537196031
ko00053	Ascorbate and aldarate metabolism	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.111111111111111	6.0	0.034771461670549
ko00053	Ascorbate and aldarate metabolism	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.22222222222222	4248.44444444445	24.6207705265758
ko00053	Ascorbate and aldarate metabolism	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.111111111111111	32.8888888888889	0.190599123231155
ko00053	Ascorbate and aldarate metabolism	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.277777777777778	0.486111111111111	0.002817132311271
ko00053	Ascorbate and aldarate metabolism	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.22222222222222	2027.66666666667	11.7508222967748
ko00053	Ascorbate and aldarate metabolism	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.055555555555556	0.291666666666667	0.001690279386763
ko00053	Ascorbate and aldarate metabolism	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.555555555555556	121.666666666667	0.705087972763901
ko00053	Ascorbate and aldarate metabolism	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.111111111111111	68.0	0.39407656559955
ko00053	Ascorbate and aldarate metabolism	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.22222222222222	1910.33333333333	11.0708470463285
ko00053	Ascorbate and aldarate metabolism	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.055555555555556	1.27777777777778	0.007405033503913
ko00053	Ascorbate and aldarate metabolism	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.055555555555556	5.5	0.03187383986467
ko00053	Ascorbate and aldarate metabolism	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.833333333333334	78.6083333333334	0.45555444158095
ko00053	Ascorbate and aldarate metabolism	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.22222222222222	1619.44444444444	9.38507507126379
ko00053	Ascorbate and aldarate metabolism	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.111111111111111	101.222222222222	0.586607436701291
ko00061	Fatty acid biosynthesis	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	1.24550751192614	5289.67040315032	30.6549286121627
ko00061	Fatty acid biosynthesis	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	1.17224236416578	2064.31880329594	11.9632303574329
ko00061	Fatty acid biosynthesis	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	1.83162869400903	42.4937857010095	0.246261840123192
ko00061	Fatty acid biosynthesis	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	1.24550751192614	1022.56166729136	5.92599396999896
ko00061	Fatty acid biosynthesis	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.586121182082889	38.0978768353878	0.220786477351827
ko00061	Fatty acid biosynthesis	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.586121182082889	31.650543832476	0.183422611953826
ko00061	Fatty acid biosynthesis	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	1.24550751192614	4329.38411145526	25.0898356147581
ko00061	Fatty acid biosynthesis	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.586121182082889	173.491869896535	1.00542765070986
ko00061	Fatty acid biosynthesis	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	1.17224236416578	2.05142413729011	0.011888502626637
ko00061	Fatty acid biosynthesis	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	1.24550751192614	2066.29696228547	11.97469427068
ko00061	Fatty acid biosynthesis	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	1.09897721640542	5.76963038612844	0.033436413637416
ko00061	Fatty acid biosynthesis	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.952446920884695	208.585875673748	1.20880596350126
ko00061	Fatty acid biosynthesis	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	1.02571206864506	627.735786010774	3.63788180375088
ko00061	Fatty acid biosynthesis	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	1.24550751192614	1946.72824114056	11.2817644032989
ko00061	Fatty acid biosynthesis	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.805916625363973	18.5360823833714	0.107421113019255
ko00061	Fatty acid biosynthesis	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.879181773124334	87.038995539309	0.504412182873021
ko00061	Fatty acid biosynthesis	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.732651477603612	69.1110138823487	0.400515161703806
ko00061	Fatty acid biosynthesis	HC-DS	dbf5456f2040b9836659221923974857	1325.0	7.67869778557946	1.24550751192614	1650.29745330214	9.56387577374983
ko00061	Fatty acid biosynthesis	HC-DS	e44c0e61607a1bd3cd011dc116e78c8a	911.0	5.27946693031162	0.586121182082889	533.956396877512	3.09440739796177
ko00071	Fatty acid metabolism	HC-DS	07be44b9b3150ed87534f19f730d1358	4247.0	24.6123996191366	0.625	2654.375	15.3827497619604
ko00071	Fatty acid metabolism	HC-DS	1c379a716ac52633ab404398b93b0bf6	1761.0	10.205424000306	0.416666666666667	733.75	4.25226000012749
ko00071	Fatty acid metabolism	HC-DS	209e27d47e728764b6b2424d3b0d9064	23.2	0.134449651792788	1.41666666666667	32.8666666666667	0.190470340039782
ko00071	Fatty acid metabolism	HC-DS	365b4e42b69d13ab127ef7399c235720	821.0	4.75789500525339	0.666666666666667	547.333333333333	3.17193000350226
ko00071	Fatty acid metabolism	HC-DS	48a56646a752bf7adb532c97652009e4	65.0	0.376690834764276	0.125	8.125	0.047086354345535
ko00071	Fatty acid metabolism	HC-DS	5d648b825c2f0346cfea3e1a3492e185	54.0	0.312943155034937	0.125	6.75	0.039117894379367
ko00071	Fatty acid metabolism	HC-DS	65464a5ec66c02525691a470c83aa8f5	3476.0	20.1442667944711	0.625	2172.5	12.5901667465444
ko00071	Fatty acid metabolism	HC-DS	676ae1875480bc46928d5a56078ed639	296.0	1.71539210908039	0.125	37.0	0.214424013635049
ko00071	Fatty acid metabolism	HC-DS	7c3d47366a7f844131139e486a6774a6	1.75	0.010141676320577	0.041666666666667	0.072916666666667	0.000422569846691
ko00071	Fatty acid metabolism	HC-DS	7ed25e5d9d67c4c659f87f7c6c75d3f8	1659.0	9.61430915190666	0.666666666666667	1106.0	6.40953943460444
ko00071	Fatty acid metabolism	HC-DS	821d67a79a86515848ad70fad7e451e7	5.25	0.03042502896173	0.708333333333333	3.71875	0.021551062181225
ko00071	Fatty acid metabolism	HC-DS	8b5001b6598062fa5d34d11271e6dfe6	219.0	1.26915835097502	0.25	54.75	0.317289587743755
ko00071	Fatty acid metabolism	HC-DS	9da2727b2bd1518b3d99edaf1a080654	612.0	3.54668909039595	0.208333333333333	127.5	0.738893560499156
ko00071	Fatty acid metabolism	HC-DS	a2bdf7a8c147ca14df057a63b6dba8dd	1563.0	9.05796576517789	0.625	976.875	5.66122860323618
ko00071	Fatty acid metabolism	HC-DS	c1ff106ca5bc78fb68ebd1a5b2b8b2b5	23.0	0.133290603070436	0.083333333333333	1.91666666666667	0.01110755025587
ko00071	Fatty acid metabolism	HC-DS	c5ca0c6978006ef3ef5aa8d0c28c4b36	99.0	0.573729117564051	0.166666666666667	16.5	0.095621519594008
ko00071	Fatty acid metabolism	HC-DS	ce7e6c91860126cdd1af717473f87377	94.33	0.54666532989714	0.416666666666667	39.3041666666667	0.227777220790475
